ntasks,global_data_size,parallel_time,serial_time,run_serial
130,10000000,0.226618,0.000000,0
130,10000000,0.222447,0.000000,0
130,10000000,0.231174,0.000000,0
130,10000000,0.212365,0.000000,0
132,10000000,0.234511,2.022867,1
132,10000000,0.227427,0.000000,0
132,10000000,0.239000,0.000000,0
132,10000000,0.221529,0.000000,0
132,10000000,0.231451,0.000000,0
132,10000000,0.240045,0.000000,0
132,10000000,0.239317,0.000000,0
132,10000000,0.225869,0.000000,0
132,10000000,0.236339,0.000000,0
132,10000000,0.236741,0.000000,0
134,10000000,0.242937,2.022993,1
134,10000000,0.230477,0.000000,0
134,10000000,0.248323,0.000000,0
134,10000000,0.252880,0.000000,0
134,10000000,0.231995,0.000000,0
134,10000000,0.232759,0.000000,0
134,10000000,0.223040,0.000000,0
134,10000000,0.267365,0.000000,0
134,10000000,0.231113,0.000000,0
134,10000000,0.230371,0.000000,0
136,10000000,0.239712,2.023643,1
136,10000000,0.232420,0.000000,0
136,10000000,0.221602,0.000000,0
136,10000000,0.245094,0.000000,0
136,10000000,0.220309,0.000000,0
136,10000000,0.224860,0.000000,0
136,10000000,0.234985,0.000000,0
136,10000000,0.251726,0.000000,0
136,10000000,0.244015,0.000000,0
136,10000000,0.245227,0.000000,0
138,10000000,0.179292,2.032937,1
138,10000000,0.173216,0.000000,0
138,10000000,0.174369,0.000000,0
138,10000000,0.164020,0.000000,0
138,10000000,0.243434,0.000000,0
138,10000000,0.243714,0.000000,0
138,10000000,0.177267,0.000000,0
138,10000000,0.230246,0.000000,0
138,10000000,0.183628,0.000000,0
138,10000000,0.197110,0.000000,0
140,10000000,0.171607,2.036418,1
140,10000000,0.169144,0.000000,0
140,10000000,0.174317,0.000000,0
140,10000000,0.173646,0.000000,0
140,10000000,0.167386,0.000000,0
140,10000000,0.174294,0.000000,0
140,10000000,0.169284,0.000000,0
140,10000000,0.193992,0.000000,0
140,10000000,0.179622,0.000000,0
140,10000000,0.168511,0.000000,0
142,10000000,0.173295,2.030462,1
142,10000000,0.175945,0.000000,0
142,10000000,0.171965,0.000000,0
142,10000000,0.174095,0.000000,0
142,10000000,0.170861,0.000000,0
142,10000000,0.189926,0.000000,0
142,10000000,0.183642,0.000000,0
142,10000000,0.168940,0.000000,0
142,10000000,0.184060,0.000000,0
142,10000000,0.172880,0.000000,0
144,10000000,0.175464,2.163828,1
144,10000000,0.179119,0.000000,0
144,10000000,0.198742,0.000000,0
144,10000000,0.191924,0.000000,0
144,10000000,0.194248,0.000000,0
144,10000000,0.193911,0.000000,0
144,10000000,0.180475,0.000000,0
144,10000000,0.189729,0.000000,0
144,10000000,0.181852,0.000000,0
144,10000000,0.177166,0.000000,0
146,10000000,0.200811,2.023068,1
146,10000000,0.184949,0.000000,0
146,10000000,0.188594,0.000000,0
146,10000000,0.195052,0.000000,0
146,10000000,0.188392,0.000000,0
146,10000000,0.192376,0.000000,0
146,10000000,0.179202,0.000000,0
146,10000000,0.185232,0.000000,0
146,10000000,0.195623,0.000000,0
146,10000000,0.182467,0.000000,0
148,10000000,0.191931,2.032078,1
148,10000000,0.179284,0.000000,0
148,10000000,0.183940,0.000000,0
148,10000000,0.186784,0.000000,0
148,10000000,0.187583,0.000000,0
148,10000000,0.209705,0.000000,0
148,10000000,0.186225,0.000000,0
148,10000000,0.203739,0.000000,0
148,10000000,0.198824,0.000000,0
148,10000000,0.184700,0.000000,0
150,10000000,0.204002,2.021545,1
150,10000000,0.186258,0.000000,0
150,10000000,0.199290,0.000000,0
150,10000000,0.191382,0.000000,0
150,10000000,0.203026,0.000000,0
150,10000000,0.184942,0.000000,0
150,10000000,0.191043,0.000000,0
150,10000000,0.224337,0.000000,0
150,10000000,0.224974,0.000000,0
150,10000000,0.186914,0.000000,0
152,10000000,0.177277,2.028680,1
152,10000000,0.186731,0.000000,0
152,10000000,0.192433,0.000000,0
152,10000000,0.188615,0.000000,0
152,10000000,0.187533,0.000000,0
152,10000000,0.204020,0.000000,0
152,10000000,0.181308,0.000000,0
152,10000000,0.187433,0.000000,0
152,10000000,0.208747,0.000000,0
152,10000000,0.189330,0.000000,0
154,10000000,0.207170,2.021827,1
154,10000000,0.185551,0.000000,0
154,10000000,0.195458,0.000000,0
154,10000000,0.195483,0.000000,0
154,10000000,0.207094,0.000000,0
154,10000000,0.185960,0.000000,0
154,10000000,0.188942,0.000000,0
